URN,COHORT,OVERALL,FEC,INDEP,OTHERFE,SSF,SFC,SPI,AP_PRU,SPECIAL,APPREN,HE,COMBO,KNOWN,UNKNOWN,OVERALLPER,FECPER,INDEPPER,OTHERFEPER,SSFPER,SFCPER,SPIPER,AP_PRUPER,SPECIALPER,APPRENPER,HEPER,COMBOPER,KNOWNPER,UNKNOWNPER
114591,170,150,50,SUPP,SUPP,95,5,0,0,0,5,0,0,5,10,91%,30%,SUPP,SUPP,57%,3%,0%,0%,0%,4%,0%,0%,4%,5%
114592,200,180,155,5,10,5,5,0,0,0,10,0,0,20,5,89%,77%,3%,4%,4%,2%,0%,0%,0%,4%,0%,0%,10%,2%
137232,140,120,55,5,5,50,10,0,0,0,0,0,0,10,5,87%,39%,3%,2%,35%,8%,0%,0%,0%,0%,0%,0%,9%,4%
114594,160,150,120,5,5,10,10,0,0,SUPP,5,0,0,5,5,94%,76%,2%,3%,6%,7%,0%,0%,SUPP,2%,0%,0%,4%,3%
138895,330,300,85,SUPP,5,0,205,0,SUPP,0,5,0,0,25,5,91%,26%,SUPP,2%,0%,62%,0%,SUPP,0%,2%,0%,0%,7%,2%
138624,130,120,50,0,5,25,35,0,0,0,5,0,SUPP,5,10,89%,39%,0%,3%,18%,28%,0%,0%,0%,4%,0%,SUPP,5%,6%
114598,230,220,85,SUPP,10,SUPP,120,0,0,SUPP,5,0,0,5,10,93%,36%,SUPP,4%,SUPP,52%,0%,0%,SUPP,2%,0%,0%,3%,4%
139996,210,200,90,0,SUPP,60,45,0,0,0,5,0,0,10,5,92%,42%,0%,SUPP,28%,22%,0%,0%,0%,3%,0%,0%,5%,3%
138474,240,220,205,5,SUPP,SUPP,5,0,0,0,5,0,0,20,5,89%,85%,2%,SUPP,SUPP,1%,0%,0%,0%,2%,0%,0%,8%,2%
138475,200,180,165,5,5,0,5,0,0,0,5,0,0,10,15,87%,82%,1%,2%,0%,2%,0%,0%,0%,2%,0%,0%,6%,7%
131669,180,150,135,0,5,0,5,0,0,0,5,0,0,25,15,79%,74%,0%,2%,0%,2%,0%,0%,0%,4%,0%,0%,14%,7%
114612,200,190,60,10,5,10,105,0,0,0,5,0,0,5,SUPP,97%,31%,6%,3%,5%,53%,0%,0%,0%,2%,0%,0%,2%,SUPP
114613,210,190,145,5,20,5,25,0,0,0,25,0,0,10,5,93%,69%,2%,9%,1%,11%,0%,0%,0%,11%,0%,0%,5%,2%
136400,300,250,130,SUPP,5,10,100,0,0,0,5,0,SUPP,30,10,86%,45%,SUPP,2%,4%,34%,0%,0%,0%,2%,0%,SUPP,10%,4%
136401,150,120,80,0,5,5,35,0,0,0,5,0,0,15,5,85%,54%,0%,3%,3%,25%,0%,0%,0%,3%,0%,0%,11%,4%
136106,160,130,120,0,SUPP,SUPP,SUPP,0,0,SUPP,5,0,0,25,5,81%,78%,0%,SUPP,SUPP,SUPP,0%,0%,SUPP,3%,0%,0%,15%,4%
133653,10,10,0,0,0,0,0,0,0,10,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
114681,10,10,5,0,0,0,SUPP,0,0,SUPP,0,0,0,SUPP,5,45%,27%,0%,0%,0%,SUPP,0%,0%,SUPP,0%,0%,0%,SUPP,36%
114682,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
139521,10,10,0,0,0,0,0,0,0,10,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
114688,10,10,SUPP,0,SUPP,0,0,0,0,5,0,0,0,0,0,100%,SUPP,0%,SUPP,0%,0%,0%,0%,70%,0%,0%,0%,0%,0%
141475,30,20,15,0,0,0,SUPP,0,0,10,0,0,0,SUPP,SUPP,92%,50%,0%,0%,0%,SUPP,0%,0%,38%,0%,0%,0%,SUPP,SUPP
114693,20,10,5,0,0,0,0,0,0,5,0,0,0,SUPP,SUPP,87%,47%,0%,0%,0%,0%,0%,0%,40%,0%,0%,0%,SUPP,SUPP
114694,10,10,0,0,0,0,0,0,0,10,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
114697,10,10,5,0,0,0,SUPP,0,0,0,0,0,0,SUPP,5,50%,40%,0%,0%,0%,SUPP,0%,0%,0%,0%,0%,0%,SUPP,30%
114696,10,4,5,0,0,0,0,0,0,0,0,0,0,5,5,40%,40%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,30%,30%
137063,150,130,40,0,5,50,35,0,0,0,5,0,5,10,10,87%,26%,0%,3%,32%,24%,0%,0%,0%,3%,0%,2%,8%,5%
114579,290,270,70,0,10,0,190,0,0,0,5,0,0,15,10,92%,23%,0%,3%,0%,66%,0%,0%,0%,1%,0%,0%,5%,3%
114580,320,300,70,SUPP,5,5,220,0,0,0,5,0,0,10,5,95%,22%,SUPP,1%,1%,70%,0%,0%,0%,1%,0%,0%,3%,2%
114581,230,190,90,0,5,SUPP,95,0,0,0,5,0,0,20,20,83%,38%,0%,3%,SUPP,42%,0%,0%,0%,3%,0%,0%,8%,10%
114606,300,290,45,SUPP,5,65,170,0,0,0,5,0,SUPP,10,5,95%,16%,SUPP,2%,22%,56%,0%,0%,0%,1%,0%,SUPP,3%,1%
114607,290,260,55,0,15,95,95,0,0,0,10,0,SUPP,20,15,89%,19%,0%,5%,32%,32%,0%,0%,0%,3%,0%,SUPP,6%,5%
114608,170,140,50,SUPP,5,SUPP,80,0,0,0,10,0,0,20,10,82%,30%,SUPP,4%,SUPP,47%,0%,0%,0%,5%,0%,0%,13%,5%
114611,350,330,40,SUPP,5,220,65,0,0,0,5,0,SUPP,10,5,96%,11%,SUPP,1%,64%,19%,0%,0%,0%,1%,0%,SUPP,3%,2%
136164,140,110,55,0,10,20,30,0,0,0,5,0,0,20,5,81%,40%,0%,6%,15%,21%,0%,0%,0%,3%,0%,0%,14%,5%
114677,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
114619,20,20,15,0,0,0,0,0,0,SUPP,0,0,0,0,0,100%,89%,0%,0%,0%,0%,0%,0%,SUPP,0%,0%,0%,0%,0%
114678,10,SUPP,SUPP,0,SUPP,0,0,0,0,0,0,0,0,5,5,SUPP,SUPP,0%,SUPP,0%,0%,0%,0%,0%,0%,0%,0%,46%,38%
114679,10,10,10,0,0,0,SUPP,0,0,0,0,0,0,0,SUPP,91%,73%,0%,0%,0%,SUPP,0%,0%,0%,0%,0%,0%,0%,SUPP
114680,10,10,0,0,0,0,0,0,SUPP,10,0,0,0,0,SUPP,90%,0%,0%,0%,0%,0%,0%,SUPP,80%,0%,0%,0%,0%,SUPP
114685,10,10,5,0,0,0,0,0,0,0,0,0,0,SUPP,0,86%,86%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,SUPP,0%
114687,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
133639,10,10,10,0,0,0,0,0,0,SUPP,0,0,0,SUPP,SUPP,86%,79%,0%,0%,0%,0%,0%,0%,SUPP,0%,0%,0%,SUPP,SUPP
138720,160,160,45,0,5,0,110,0,0,0,10,0,0,5,SUPP,96%,26%,0%,2%,0%,67%,0%,0%,0%,5%,0%,0%,2%,SUPP
116405,190,180,125,SUPP,0,SUPP,50,0,0,0,10,0,0,10,10,91%,64%,SUPP,0%,SUPP,26%,0%,0%,0%,4%,0%,0%,5%,5%
138287,200,190,45,SUPP,SUPP,5,135,0,0,0,10,0,0,10,5,93%,22%,SUPP,SUPP,2%,68%,0%,0%,0%,6%,0%,0%,6%,2%
137113,140,110,60,0,5,0,50,0,0,0,10,0,0,20,10,81%,42%,0%,3%,0%,36%,0%,0%,0%,6%,0%,0%,13%,6%
138437,140,120,70,0,5,SUPP,40,0,0,0,10,0,0,15,5,85%,51%,0%,4%,SUPP,28%,0%,0%,0%,7%,0%,0%,12%,3%
138585,130,120,70,0,5,5,35,0,0,0,5,0,0,10,5,87%,54%,0%,3%,5%,25%,0%,0%,0%,4%,0%,0%,8%,4%
116407,240,230,40,0,5,SUPP,185,0,0,0,5,0,0,5,5,95%,17%,0%,1%,SUPP,76%,0%,0%,0%,2%,0%,0%,3%,2%
136640,280,260,55,SUPP,10,SUPP,190,0,0,0,20,0,0,15,10,91%,20%,SUPP,4%,SUPP,67%,0%,0%,0%,7%,0%,0%,6%,3%
137535,200,180,30,SUPP,SUPP,SUPP,150,0,0,0,5,0,0,15,5,90%,14%,SUPP,SUPP,SUPP,74%,0%,0%,0%,1%,0%,0%,7%,3%
138038,240,210,190,0,10,SUPP,10,0,0,0,20,0,0,15,15,88%,81%,0%,4%,SUPP,3%,0%,0%,0%,8%,0%,0%,6%,6%
116411,200,190,65,0,10,SUPP,110,5,0,SUPP,10,0,0,15,SUPP,93%,31%,0%,5%,SUPP,54%,1%,0%,SUPP,5%,0%,0%,7%,SUPP
116412,220,210,40,0,5,0,165,0,0,0,10,0,0,5,5,94%,17%,0%,2%,0%,75%,0%,0%,0%,5%,0%,0%,3%,3%
116413,200,180,75,0,5,0,95,0,0,0,20,SUPP,0,15,10,88%,37%,0%,3%,0%,48%,0%,0%,0%,9%,SUPP,0%,7%,4%
136654,370,340,105,0,10,SUPP,225,0,0,0,20,0,0,15,15,92%,29%,0%,2%,SUPP,60%,0%,0%,0%,6%,0%,0%,5%,3%
137125,210,190,125,0,15,SUPP,45,0,0,0,20,0,0,15,5,90%,61%,0%,7%,SUPP,22%,0%,0%,0%,9%,0%,0%,7%,3%
137129,240,210,180,SUPP,SUPP,25,SUPP,0,0,0,10,0,0,15,10,89%,77%,SUPP,SUPP,10%,SUPP,0%,0%,0%,4%,0%,0%,7%,5%
137128,210,190,20,5,0,0,170,0,0,0,5,0,0,10,5,93%,10%,1%,0%,0%,82%,0%,0%,0%,2%,0%,0%,4%,2%
116418,160,150,90,0,10,SUPP,45,0,0,SUPP,15,0,0,10,5,93%,57%,0%,6%,SUPP,29%,0%,0%,SUPP,8%,0%,0%,5%,2%
116419,350,320,90,0,15,5,215,0,0,0,25,0,0,25,5,91%,26%,0%,4%,1%,61%,0%,0%,0%,8%,0%,0%,7%,1%
137239,230,210,60,0,5,SUPP,150,0,0,0,10,0,0,10,5,94%,26%,0%,3%,SUPP,65%,0%,0%,0%,5%,0%,0%,4%,1%
116422,200,180,75,SUPP,5,5,100,0,0,0,10,0,0,10,5,92%,37%,SUPP,3%,2%,49%,0%,0%,0%,6%,0%,0%,5%,3%
116423,120,100,75,0,5,SUPP,20,0,0,0,5,0,0,15,5,86%,63%,0%,6%,SUPP,16%,0%,0%,0%,6%,0%,0%,11%,3%
116424,260,230,75,SUPP,10,SUPP,145,0,0,0,10,0,SUPP,15,15,89%,29%,SUPP,4%,SUPP,55%,0%,0%,0%,5%,0%,SUPP,6%,5%
116425,80,70,40,0,5,0,25,0,0,0,SUPP,0,0,5,5,85%,51%,0%,4%,0%,30%,0%,0%,0%,SUPP,0%,0%,9%,6%
116426,160,150,65,0,5,10,70,0,0,0,10,0,0,5,5,95%,42%,0%,2%,6%,45%,0%,0%,0%,6%,0%,0%,3%,2%
116427,130,120,45,SUPP,5,0,65,0,0,0,10,0,0,10,5,89%,35%,SUPP,5%,0%,48%,0%,0%,0%,7%,0%,0%,8%,2%
116428,160,140,120,0,10,SUPP,15,0,0,0,10,0,0,10,5,90%,74%,0%,6%,SUPP,9%,0%,0%,0%,7%,0%,0%,8%,3%
138184,270,250,70,0,15,0,165,0,0,0,20,0,0,15,5,93%,26%,0%,5%,0%,62%,0%,0%,0%,8%,0%,0%,5%,1%
116430,140,120,45,0,5,10,70,0,0,0,SUPP,0,SUPP,10,SUPP,91%,32%,0%,2%,6%,50%,0%,0%,0%,SUPP,0%,SUPP,8%,SUPP
116431,170,150,105,0,10,5,30,0,SUPP,0,10,0,0,15,5,89%,63%,0%,5%,2%,18%,0%,SUPP,0%,7%,0%,0%,8%,2%
116432,130,110,40,0,5,5,65,0,0,0,5,0,0,10,5,89%,32%,0%,2%,4%,51%,0%,0%,0%,3%,0%,0%,9%,2%
116433,250,230,50,0,5,125,50,0,0,0,5,0,SUPP,15,5,92%,20%,0%,2%,49%,21%,0%,0%,0%,3%,0%,SUPP,6%,2%
137229,240,220,115,0,5,SUPP,95,0,0,0,10,0,0,15,5,91%,48%,0%,2%,SUPP,40%,0%,0%,0%,5%,0%,0%,6%,3%
116436,220,210,50,0,SUPP,SUPP,150,0,0,0,5,0,0,10,5,92%,23%,0%,SUPP,SUPP,68%,0%,0%,0%,3%,0%,0%,5%,3%
116437,240,220,180,5,15,0,20,0,0,0,20,0,0,15,5,91%,75%,1%,6%,0%,8%,0%,0%,0%,8%,0%,0%,6%,3%
116438,200,180,55,SUPP,SUPP,0,125,0,0,0,5,0,0,5,10,93%,28%,SUPP,SUPP,0%,64%,0%,0%,0%,2%,0%,0%,3%,4%
136715,280,270,40,SUPP,5,SUPP,220,0,0,0,5,0,0,10,5,95%,14%,SUPP,1%,SUPP,79%,0%,0%,0%,1%,0%,0%,3%,2%
116440,130,120,60,0,5,5,50,0,0,0,5,0,0,10,SUPP,89%,44%,0%,4%,2%,39%,0%,0%,0%,3%,0%,0%,9%,SUPP
116441,210,200,75,SUPP,10,0,115,0,0,0,15,0,0,10,SUPP,94%,35%,SUPP,5%,0%,54%,0%,0%,0%,7%,0%,0%,5%,SUPP
116442,120,100,45,0,SUPP,SUPP,50,0,0,0,5,0,0,15,5,83%,38%,0%,SUPP,SUPP,42%,0%,0%,0%,3%,0%,0%,13%,4%
116444,140,130,60,0,5,SUPP,60,0,0,0,5,0,0,10,5,88%,43%,0%,2%,SUPP,41%,0%,0%,0%,5%,0%,0%,8%,4%
116445,140,120,55,0,5,SUPP,60,0,0,0,10,0,0,15,5,88%,40%,0%,4%,SUPP,43%,0%,0%,0%,6%,0%,0%,9%,2%
116446,210,180,90,0,10,SUPP,85,0,0,0,20,0,SUPP,15,5,90%,43%,0%,4%,SUPP,41%,0%,0%,0%,9%,0%,SUPP,7%,3%
116447,180,150,80,0,5,5,55,0,0,0,10,0,SUPP,20,15,82%,44%,0%,3%,4%,31%,0%,0%,0%,6%,0%,SUPP,11%,7%
116448,170,150,65,0,5,SUPP,80,0,0,0,5,0,0,10,10,89%,39%,0%,3%,SUPP,47%,0%,0%,0%,4%,0%,0%,5%,6%
116466,170,150,85,0,5,SUPP,60,0,0,0,5,0,0,15,5,89%,49%,0%,4%,SUPP,36%,0%,0%,0%,4%,0%,0%,8%,2%
140069,140,130,95,0,5,SUPP,30,0,0,0,5,SUPP,0,5,5,91%,65%,0%,3%,SUPP,20%,0%,0%,0%,3%,SUPP,0%,5%,4%
116468,330,320,60,SUPP,5,SUPP,255,0,0,0,10,0,0,10,5,96%,17%,SUPP,1%,SUPP,77%,0%,0%,0%,3%,0%,0%,3%,1%
116470,160,120,80,0,5,SUPP,35,0,0,0,10,0,0,15,20,77%,52%,0%,2%,SUPP,23%,0%,0%,0%,8%,0%,0%,11%,12%
116472,290,260,100,0,10,20,125,0,0,0,10,0,0,30,10,87%,34%,0%,3%,7%,42%,0%,0%,0%,4%,0%,0%,10%,3%
116473,160,130,115,0,5,0,5,0,0,0,10,SUPP,0,20,15,78%,72%,0%,4%,0%,2%,0%,0%,0%,6%,SUPP,0%,14%,8%
116475,140,120,95,0,5,SUPP,20,0,0,0,5,0,0,15,10,85%,67%,0%,4%,SUPP,13%,0%,0%,0%,5%,0%,0%,10%,6%
138135,240,220,45,5,5,SUPP,170,0,0,0,5,0,0,15,5,92%,18%,1%,1%,SUPP,70%,0%,0%,0%,3%,0%,0%,6%,2%
116478,130,120,10,SUPP,SUPP,SUPP,110,0,0,0,5,0,0,5,5,93%,7%,SUPP,SUPP,SUPP,83%,0%,0%,0%,3%,0%,0%,5%,2%
136719,140,130,40,SUPP,0,85,5,0,0,0,5,0,0,10,SUPP,92%,28%,SUPP,0%,60%,3%,0%,0%,0%,2%,0%,0%,6%,SUPP
136652,190,180,60,0,SUPP,110,SUPP,0,0,0,5,0,0,15,5,91%,32%,0%,SUPP,57%,SUPP,0%,0%,0%,4%,0%,0%,7%,3%
136657,260,240,100,5,5,135,SUPP,0,0,0,20,0,0,10,5,93%,38%,1%,3%,51%,SUPP,0%,0%,0%,7%,0%,0%,5%,3%
116498,210,200,65,0,5,60,65,0,0,0,10,0,0,10,5,94%,31%,0%,2%,29%,31%,0%,0%,0%,4%,0%,0%,5%,1%
137315,170,140,35,0,10,0,100,0,0,0,10,0,0,10,20,82%,21%,0%,5%,0%,56%,0%,0%,0%,7%,0%,0%,7%,11%
136643,260,240,70,SUPP,SUPP,SUPP,165,0,0,0,10,0,SUPP,10,5,93%,27%,SUPP,SUPP,SUPP,64%,0%,0%,0%,3%,0%,SUPP,5%,2%
137791,350,310,85,SUPP,10,115,100,0,0,0,15,0,0,20,15,90%,25%,SUPP,3%,33%,28%,0%,0%,0%,4%,0%,0%,6%,4%
116502,160,150,45,SUPP,5,SUPP,100,0,0,SUPP,5,0,0,5,5,94%,27%,SUPP,2%,SUPP,64%,0%,0%,SUPP,4%,0%,0%,4%,3%
137345,220,210,80,0,5,105,20,0,0,0,10,0,SUPP,5,5,96%,36%,0%,1%,48%,10%,0%,0%,0%,4%,0%,SUPP,2%,2%
116504,110,100,45,0,5,5,45,0,0,0,5,0,0,5,5,91%,43%,0%,3%,3%,42%,0%,0%,0%,4%,0%,0%,5%,5%
116506,170,150,135,0,5,0,10,0,0,0,10,0,0,10,5,90%,81%,0%,4%,0%,5%,0%,0%,0%,7%,0%,0%,5%,4%
137538,210,190,75,0,5,5,105,0,0,0,10,0,0,20,5,89%,36%,0%,2%,1%,50%,0%,0%,0%,4%,0%,0%,9%,2%
136903,250,240,110,5,5,5,115,0,0,0,10,0,0,10,5,94%,43%,1%,2%,1%,46%,0%,0%,0%,4%,0%,0%,5%,1%
116511,30,30,15,0,0,0,SUPP,SUPP,SUPP,5,0,0,0,SUPP,SUPP,90%,55%,0%,0%,0%,SUPP,SUPP,SUPP,24%,0%,0%,0%,SUPP,SUPP
136156,90,70,50,0,5,0,10,0,0,0,5,0,0,10,10,75%,59%,0%,3%,0%,13%,0%,0%,0%,6%,0%,0%,11%,14%
131559,10,10,0,0,0,0,0,0,0,5,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
133581,10,10,5,0,SUPP,0,SUPP,0,0,0,SUPP,0,0,SUPP,SUPP,73%,55%,0%,SUPP,0%,SUPP,0%,0%,0%,SUPP,0%,0%,SUPP,SUPP
116603,20,10,5,0,0,0,0,0,0,0,0,0,0,5,5,40%,40%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,40%,20%
116609,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
116611,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
116614,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
116617,40,30,15,0,0,0,15,0,0,SUPP,0,0,0,5,SUPP,86%,38%,0%,0%,0%,46%,0%,0%,SUPP,0%,0%,0%,11%,SUPP
116618,10,10,0,SUPP,0,0,0,0,0,10,0,0,0,0,0,100%,0%,SUPP,0%,0%,0%,0%,0%,91%,0%,0%,0%,0%,0%
135823,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
137605,40,30,10,0,0,0,20,0,0,SUPP,0,0,0,5,0,91%,31%,0%,0%,0%,57%,0%,0%,SUPP,0%,0%,0%,9%,0%
116636,10,10,0,0,0,0,0,SUPP,0,10,0,0,0,0,0,100%,0%,0%,0%,0%,0%,SUPP,0%,85%,0%,0%,0%,0%,0%
116637,40,30,15,0,0,0,10,SUPP,0,SUPP,0,0,0,5,SUPP,80%,37%,0%,0%,0%,34%,SUPP,0%,SUPP,0%,0%,0%,14%,SUPP
116639,20,20,15,0,0,0,0,0,SUPP,SUPP,0,0,0,0,SUPP,94%,83%,0%,0%,0%,0%,0%,SUPP,SUPP,0%,0%,0%,0%,SUPP
116640,20,20,15,0,0,0,SUPP,SUPP,0,SUPP,0,0,0,SUPP,SUPP,86%,62%,0%,0%,0%,SUPP,SUPP,0%,SUPP,0%,0%,0%,SUPP,SUPP
116641,20,20,10,0,0,SUPP,5,0,0,0,0,0,0,SUPP,0,94%,50%,0%,0%,SUPP,38%,0%,0%,0%,0%,0%,0%,SUPP,0%
140732,10,10,SUPP,0,SUPP,0,5,0,0,0,SUPP,0,0,5,SUPP,38%,SUPP,0%,SUPP,0%,23%,0%,0%,0%,SUPP,0%,0%,54%,SUPP
131068,10,10,5,SUPP,0,0,5,0,0,SUPP,0,0,0,SUPP,0,89%,33%,SUPP,0%,0%,33%,0%,0%,SUPP,0%,0%,0%,SUPP,0%
116461,220,200,150,0,10,SUPP,45,0,0,0,15,0,0,5,5,94%,68%,0%,5%,SUPP,20%,0%,0%,0%,7%,0%,0%,3%,3%
116462,170,130,100,0,10,0,20,0,0,0,15,0,0,25,15,76%,58%,0%,6%,0%,12%,0%,0%,0%,8%,0%,0%,15%,9%
116463,220,200,125,SUPP,15,5,50,0,0,0,20,0,0,10,20,87%,56%,SUPP,6%,2%,21%,0%,0%,0%,9%,0%,0%,5%,8%
140697,200,180,100,0,15,5,65,0,0,0,15,0,0,5,10,92%,51%,0%,7%,2%,34%,0%,0%,0%,7%,0%,0%,4%,5%
116505,180,160,100,0,5,SUPP,55,0,0,0,SUPP,0,0,10,5,90%,57%,0%,2%,SUPP,30%,0%,0%,0%,SUPP,0%,0%,6%,4%
135965,50,30,20,SUPP,SUPP,0,15,0,0,0,SUPP,0,0,10,10,64%,34%,SUPP,SUPP,0%,26%,0%,0%,0%,SUPP,0%,0%,19%,17%
116628,30,30,25,0,0,0,5,0,0,0,0,0,0,SUPP,SUPP,93%,82%,0%,0%,0%,11%,0%,0%,0%,0%,0%,0%,SUPP,SUPP
140325,10,10,SUPP,0,0,0,5,0,0,SUPP,0,0,0,0,0,100%,SUPP,0%,0%,0%,60%,0%,0%,SUPP,0%,0%,0%,0%,0%
135308,50,10,10,0,0,0,5,0,SUPP,0,0,0,0,15,25,24%,17%,0%,0%,0%,6%,0%,SUPP,0%,0%,0%,0%,31%,44%
116450,160,150,45,0,SUPP,5,95,0,0,0,5,0,0,10,5,90%,27%,0%,SUPP,2%,59%,0%,0%,0%,2%,0%,0%,7%,4%
116451,210,180,55,0,10,5,115,0,0,0,10,0,0,15,10,87%,26%,0%,4%,1%,56%,0%,0%,0%,5%,0%,0%,8%,4%
116453,200,150,50,0,20,SUPP,80,0,0,0,10,0,0,30,20,75%,25%,0%,10%,SUPP,40%,0%,0%,0%,5%,0%,0%,15%,9%
116454,120,100,45,0,SUPP,5,45,0,0,0,5,0,0,15,5,82%,40%,0%,SUPP,5%,36%,0%,0%,0%,3%,0%,0%,13%,6%
137037,130,130,30,0,5,SUPP,85,0,0,0,5,0,0,5,SUPP,96%,23%,0%,5%,SUPP,66%,0%,0%,0%,5%,0%,0%,3%,SUPP
116458,300,270,50,0,15,50,150,0,0,0,20,0,0,25,10,89%,17%,0%,5%,17%,50%,0%,0%,0%,7%,0%,0%,8%,3%
116465,160,130,65,0,5,SUPP,55,0,0,0,10,0,0,20,15,77%,39%,0%,2%,SUPP,35%,0%,0%,0%,5%,0%,0%,13%,10%
116469,180,160,30,0,5,5,120,0,0,0,SUPP,0,SUPP,15,10,87%,16%,0%,3%,2%,66%,0%,0%,0%,SUPP,0%,SUPP,9%,4%
116507,100,90,20,0,5,5,60,0,0,0,5,0,0,10,5,88%,21%,0%,5%,3%,59%,0%,0%,0%,4%,0%,0%,8%,4%
138476,210,190,15,SUPP,0,55,120,0,0,0,SUPP,0,0,10,5,91%,8%,SUPP,0%,27%,56%,0%,0%,0%,SUPP,0%,0%,6%,3%
135628,120,90,35,0,10,0,45,0,0,0,5,0,0,25,10,73%,30%,0%,6%,0%,36%,0%,0%,0%,6%,0%,0%,20%,7%
135629,130,110,45,0,5,5,55,0,0,0,SUPP,0,0,10,10,85%,36%,0%,2%,3%,44%,0%,0%,0%,SUPP,0%,0%,8%,7%
116621,30,30,10,0,SUPP,0,10,SUPP,0,5,0,0,0,SUPP,SUPP,91%,31%,0%,SUPP,0%,28%,SUPP,0%,22%,0%,0%,0%,SUPP,SUPP
116622,10,10,0,0,0,0,SUPP,0,0,5,0,0,0,0,0,100%,0%,0%,0%,0%,SUPP,0%,0%,67%,0%,0%,0%,0%,0%
116624,10,10,5,0,0,0,0,0,0,0,0,0,0,5,5,36%,36%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,21%,43%
139265,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
138821,330,310,140,0,15,155,SUPP,SUPP,SUPP,0,20,0,0,15,10,93%,42%,0%,4%,47%,SUPP,SUPP,SUPP,0%,6%,0%,0%,4%,2%
141894,260,240,80,0,5,140,5,0,0,0,20,0,0,15,10,90%,31%,0%,3%,54%,2%,0%,0%,0%,7%,0%,0%,5%,4%
137161,430,390,110,0,10,235,35,0,0,0,30,0,SUPP,25,15,91%,25%,0%,3%,55%,8%,0%,0%,0%,7%,0%,SUPP,6%,4%
137317,40,40,15,SUPP,SUPP,20,SUPP,0,0,0,5,0,0,0,0,100%,39%,SUPP,SUPP,50%,SUPP,0%,0%,0%,8%,0%,0%,0%,0%
138894,510,450,230,SUPP,20,160,35,0,0,0,35,0,SUPP,40,15,89%,45%,SUPP,4%,32%,7%,0%,0%,0%,7%,0%,SUPP,8%,3%
138819,120,100,45,SUPP,5,50,0,0,0,0,5,0,0,10,5,87%,38%,SUPP,5%,44%,0%,0%,0%,0%,4%,0%,0%,7%,6%
137617,210,180,80,SUPP,5,100,0,0,0,0,5,0,0,20,5,87%,38%,SUPP,2%,47%,0%,0%,0%,0%,2%,0%,0%,10%,3%
139624,520,500,70,5,10,400,20,0,0,0,10,0,SUPP,15,5,96%,13%,1%,2%,77%,4%,0%,0%,0%,2%,0%,SUPP,3%,1%
