URN,COHORT,OVERALL,FEC,INDEP,OTHERFE,SSF,SFC,SPI,AP_PRU,SPECIAL,APPREN,HE,COMBO,KNOWN,UNKNOWN,OVERALLPER,FECPER,INDEPPER,OTHERFEPER,SSFPER,SFCPER,SPIPER,AP_PRUPER,SPECIALPER,APPRENPER,HEPER,COMBOPER,KNOWNPER,UNKNOWNPER
105280,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
131692,20,10,10,0,0,0,0,0,0,0,0,0,0,5,SUPP,53%,53%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,41%,SUPP
105354,190,170,120,SUPP,5,SUPP,45,0,0,0,10,0,0,15,5,89%,62%,SUPP,2%,SUPP,24%,0%,0%,0%,5%,0%,0%,8%,3%
134195,50,30,10,0,0,20,0,0,0,0,0,0,0,SUPP,10,73%,27%,0%,0%,47%,0%,0%,0%,0%,0%,0%,0%,SUPP,22%
105355,180,160,100,0,5,0,50,0,0,SUPP,5,0,0,10,15,87%,57%,0%,2%,0%,27%,0%,0%,SUPP,3%,0%,0%,6%,8%
105357,190,170,110,0,SUPP,SUPP,55,0,0,0,5,0,0,10,5,92%,60%,0%,SUPP,SUPP,31%,0%,0%,0%,4%,0%,0%,5%,3%
105358,160,150,90,SUPP,5,5,45,0,0,0,5,0,0,10,SUPP,92%,57%,SUPP,3%,3%,29%,0%,0%,0%,3%,0%,0%,7%,SUPP
105360,170,150,95,0,5,5,45,0,0,0,5,0,0,15,5,88%,57%,0%,2%,2%,27%,0%,0%,0%,2%,0%,0%,8%,4%
105361,190,170,85,0,SUPP,5,85,0,0,0,15,0,0,15,5,90%,43%,0%,SUPP,2%,45%,0%,0%,0%,7%,0%,0%,7%,3%
105362,160,150,105,0,5,SUPP,35,0,0,0,10,0,0,15,SUPP,90%,64%,0%,2%,SUPP,22%,0%,0%,0%,6%,0%,0%,9%,SUPP
105363,150,130,90,SUPP,0,0,35,0,0,0,5,0,0,15,5,86%,61%,SUPP,0%,0%,24%,0%,0%,0%,4%,0%,0%,10%,5%
105364,90,70,60,SUPP,SUPP,0,10,0,0,0,SUPP,0,0,15,10,73%,63%,SUPP,SUPP,0%,9%,0%,0%,0%,SUPP,0%,0%,18%,9%
105365,160,150,75,0,SUPP,0,75,0,0,0,SUPP,0,0,5,0,97%,49%,0%,SUPP,0%,48%,0%,0%,0%,SUPP,0%,0%,3%,0%
105366,230,220,75,0,5,15,130,0,0,0,10,0,0,5,SUPP,97%,32%,0%,2%,7%,56%,0%,0%,0%,4%,0%,0%,2%,SUPP
105367,200,180,80,SUPP,SUPP,SUPP,95,0,0,0,5,0,0,15,5,90%,41%,SUPP,SUPP,SUPP,47%,0%,0%,0%,2%,0%,0%,8%,2%
105378,20,20,15,0,SUPP,0,0,0,0,5,0,0,0,0,SUPP,95%,59%,0%,SUPP,0%,0%,0%,0%,32%,0%,0%,0%,0%,SUPP
105556,290,260,65,SUPP,5,135,55,0,0,0,10,0,SUPP,25,5,90%,22%,SUPP,2%,46%,19%,0%,0%,0%,4%,0%,SUPP,8%,2%
140703,180,170,60,SUPP,SUPP,20,90,0,0,0,5,0,0,10,5,93%,32%,SUPP,SUPP,10%,49%,0%,0%,0%,3%,0%,0%,4%,3%
141264,270,240,45,5,SUPP,75,110,0,0,0,SUPP,0,SUPP,20,10,89%,17%,1%,SUPP,28%,42%,0%,0%,0%,SUPP,0%,SUPP,7%,5%
105560,230,200,145,0,0,SUPP,55,0,0,0,SUPP,0,0,15,10,88%,63%,0%,0%,SUPP,24%,0%,0%,0%,SUPP,0%,0%,7%,5%
105564,330,260,170,0,15,SUPP,80,0,0,0,10,0,0,45,20,80%,52%,0%,4%,SUPP,23%,0%,0%,0%,4%,0%,0%,14%,6%
139148,290,250,95,0,5,5,150,0,0,0,5,0,0,35,5,86%,32%,0%,2%,1%,51%,0%,0%,0%,1%,0%,0%,12%,2%
105571,170,150,75,0,10,35,20,0,0,0,10,0,5,20,5,84%,42%,0%,6%,21%,12%,0%,0%,0%,6%,0%,4%,12%,4%
105574,80,70,25,0,5,5,40,0,0,0,5,0,0,10,5,86%,30%,0%,4%,6%,46%,0%,0%,0%,4%,0%,0%,11%,4%
105576,150,120,70,0,5,5,40,0,0,0,5,0,0,20,5,84%,48%,0%,3%,5%,28%,0%,0%,0%,3%,0%,0%,14%,2%
105577,220,180,70,SUPP,10,SUPP,95,0,0,0,15,0,0,30,10,81%,32%,SUPP,5%,SUPP,44%,0%,0%,0%,7%,0%,0%,14%,4%
137801,230,220,35,SUPP,SUPP,5,175,SUPP,0,0,5,0,0,10,5,95%,14%,SUPP,SUPP,3%,76%,SUPP,0%,0%,3%,0%,0%,4%,2%
139456,140,110,60,0,10,SUPP,40,0,0,0,10,0,0,25,SUPP,81%,44%,0%,6%,SUPP,30%,0%,0%,0%,6%,0%,0%,18%,SUPP
105581,170,140,30,0,5,SUPP,105,0,0,0,5,0,0,20,5,86%,18%,0%,4%,SUPP,63%,0%,0%,0%,4%,0%,0%,11%,4%
131880,170,140,35,0,5,SUPP,100,0,0,0,5,0,0,25,5,82%,20%,0%,2%,SUPP,59%,0%,0%,0%,2%,0%,0%,14%,4%
137309,110,110,20,SUPP,5,80,10,0,0,0,SUPP,SUPP,0,0,SUPP,99%,18%,SUPP,3%,69%,8%,0%,0%,0%,SUPP,SUPP,0%,0%,SUPP
134224,160,140,90,0,SUPP,15,35,0,0,0,5,0,0,15,10,85%,55%,0%,SUPP,8%,21%,0%,0%,0%,3%,0%,0%,10%,5%
135296,100,100,15,SUPP,SUPP,50,25,0,0,0,SUPP,0,0,5,0,97%,15%,SUPP,SUPP,53%,27%,0%,0%,0%,SUPP,0%,0%,3%,0%
135874,100,70,40,0,5,20,5,0,0,0,5,0,SUPP,25,10,68%,38%,0%,5%,18%,6%,0%,0%,0%,5%,0%,SUPP,24%,8%
135875,60,30,15,0,5,10,5,0,0,0,5,0,SUPP,20,5,56%,24%,0%,5%,15%,10%,0%,0%,0%,7%,0%,SUPP,36%,8%
135905,230,190,125,0,5,5,50,0,0,0,10,0,0,30,20,79%,54%,0%,3%,2%,21%,0%,0%,0%,3%,0%,0%,13%,8%
136174,120,90,65,0,5,15,10,0,0,0,SUPP,0,0,20,SUPP,79%,54%,0%,4%,14%,7%,0%,0%,0%,SUPP,0%,0%,19%,SUPP
105604,10,10,SUPP,0,SUPP,0,0,0,SUPP,SUPP,SUPP,0,0,SUPP,0,83%,SUPP,0%,SUPP,0%,0%,0%,SUPP,SUPP,SUPP,0%,0%,SUPP,0%
105608,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
105611,10,10,0,0,SUPP,0,0,0,0,15,0,0,0,0,0,100%,0%,0%,SUPP,0%,0%,0%,0%,93%,0%,0%,0%,0%,0%
105614,30,10,5,0,SUPP,0,0,0,0,SUPP,0,0,0,15,5,30%,22%,0%,SUPP,0%,0%,0%,0%,SUPP,0%,0%,0%,56%,15%
138532,20,20,0,0,0,0,0,0,0,20,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
105622,10,10,SUPP,0,0,0,0,0,0,5,0,0,0,0,SUPP,89%,SUPP,0%,0%,0%,0%,0%,0%,78%,0%,0%,0%,0%,SUPP
105623,10,10,5,0,SUPP,SUPP,0,0,0,0,0,0,0,SUPP,SUPP,70%,50%,0%,SUPP,SUPP,0%,0%,0%,0%,0%,0%,0%,SUPP,SUPP
132905,10,10,5,0,0,0,0,0,0,5,0,0,0,0,SUPP,93%,50%,0%,0%,0%,0%,0%,0%,43%,0%,0%,0%,0%,SUPP
137039,200,180,75,0,5,0,95,0,0,0,5,0,0,20,5,87%,38%,0%,3%,0%,46%,0%,0%,0%,1%,0%,0%,10%,3%
105734,230,190,110,0,5,20,55,0,0,0,10,0,0,30,10,83%,48%,0%,3%,8%,24%,0%,0%,0%,5%,0%,0%,13%,4%
105735,290,230,125,0,15,SUPP,95,0,0,0,15,0,0,40,15,82%,44%,0%,5%,SUPP,33%,0%,0%,0%,6%,0%,0%,14%,5%
105736,270,250,85,0,10,5,150,0,0,0,20,0,0,20,SUPP,92%,32%,0%,3%,3%,55%,0%,0%,0%,7%,0%,0%,7%,SUPP
141248,270,250,95,SUPP,10,90,50,0,0,0,15,0,SUPP,20,5,91%,35%,SUPP,3%,34%,19%,0%,0%,0%,6%,0%,SUPP,7%,1%
105738,270,230,105,0,5,10,115,0,0,0,5,0,0,30,10,86%,40%,0%,1%,3%,42%,0%,0%,0%,1%,0%,0%,11%,3%
137133,220,210,60,SUPP,5,120,30,0,0,0,5,0,0,5,5,96%,27%,SUPP,2%,55%,13%,0%,0%,0%,3%,0%,0%,2%,2%
137294,200,190,45,0,SUPP,125,20,0,0,SUPP,5,0,0,5,5,96%,22%,0%,SUPP,63%,11%,0%,0%,SUPP,3%,0%,0%,2%,2%
136432,340,310,135,0,15,35,115,0,0,0,20,0,0,25,5,91%,41%,0%,5%,11%,34%,0%,0%,0%,6%,0%,0%,8%,1%
136027,250,210,140,0,15,5,50,0,0,0,10,0,0,40,10,81%,55%,0%,6%,1%,19%,0%,0%,0%,4%,0%,0%,15%,4%
136115,140,120,45,0,10,0,70,0,0,0,SUPP,0,0,10,5,90%,33%,0%,6%,0%,50%,0%,0%,0%,SUPP,0%,0%,7%,3%
136148,320,270,165,0,15,5,85,0,0,0,15,0,0,40,15,83%,51%,0%,4%,1%,26%,0%,0%,0%,4%,0%,0%,12%,5%
138697,30,30,0,0,0,0,0,0,0,25,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
105834,230,190,160,0,15,SUPP,20,0,0,0,15,0,0,25,15,84%,69%,0%,6%,SUPP,9%,0%,0%,0%,7%,0%,0%,10%,6%
105837,230,210,100,SUPP,SUPP,SUPP,105,0,0,0,5,0,0,15,5,91%,43%,SUPP,SUPP,SUPP,46%,0%,0%,0%,2%,0%,0%,7%,3%
105839,180,160,80,SUPP,SUPP,SUPP,75,0,0,0,SUPP,0,0,15,5,90%,46%,SUPP,SUPP,SUPP,42%,0%,0%,0%,SUPP,0%,0%,7%,2%
105840,230,210,110,0,5,5,95,0,0,SUPP,10,0,0,10,5,92%,47%,0%,2%,2%,41%,0%,0%,SUPP,4%,0%,0%,5%,3%
105842,200,180,115,0,10,SUPP,55,0,0,SUPP,20,0,0,20,SUPP,89%,55%,0%,5%,SUPP,27%,0%,0%,SUPP,10%,0%,0%,10%,SUPP
105844,170,150,55,0,10,55,30,0,0,0,15,0,SUPP,10,5,90%,33%,0%,6%,34%,17%,0%,0%,0%,9%,0%,SUPP,7%,2%
105845,250,220,135,0,10,5,70,SUPP,0,0,10,0,0,25,5,88%,54%,0%,4%,2%,28%,SUPP,0%,0%,3%,0%,0%,9%,2%
131726,120,110,80,0,5,SUPP,20,0,0,SUPP,10,0,0,10,5,88%,65%,0%,3%,SUPP,18%,0%,0%,SUPP,7%,0%,0%,7%,4%
140055,180,150,70,0,SUPP,SUPP,80,0,0,SUPP,SUPP,0,0,20,10,85%,39%,0%,SUPP,SUPP,44%,0%,0%,SUPP,SUPP,0%,0%,11%,4%
140091,240,210,90,0,10,5,105,0,0,0,15,0,0,25,5,89%,38%,0%,3%,3%,45%,0%,0%,0%,5%,0%,0%,10%,1%
135795,250,220,110,0,5,SUPP,100,0,0,0,SUPP,0,0,25,5,87%,44%,0%,2%,SUPP,40%,0%,0%,0%,SUPP,0%,0%,10%,3%
135313,90,70,25,0,SUPP,40,SUPP,0,0,0,5,0,5,15,10,74%,25%,0%,SUPP,41%,SUPP,0%,0%,0%,3%,0%,3%,16%,10%
105861,10,10,5,0,SUPP,0,0,0,0,0,SUPP,0,0,5,SUPP,50%,36%,0%,SUPP,0%,0%,0%,0%,0%,SUPP,0%,0%,43%,SUPP
135202,30,30,0,0,5,0,0,0,0,25,0,0,0,SUPP,0,94%,0%,0%,15%,0%,0%,0%,0%,79%,0%,0%,0%,SUPP,0%
138698,50,30,20,0,0,5,0,0,0,0,0,4,0,5,10,62%,47%,0%,0%,7%,0%,0%,0%,0%,0%,9%,0%,16%,22%
105974,150,120,105,0,5,SUPP,SUPP,0,0,0,15,0,0,30,10,76%,69%,0%,4%,SUPP,SUPP,0%,0%,0%,9%,0%,0%,18%,6%
105975,240,220,180,0,10,0,30,0,0,0,10,0,SUPP,20,SUPP,91%,74%,0%,4%,0%,13%,0%,0%,0%,5%,0%,SUPP,8%,SUPP
105976,180,160,80,0,5,75,SUPP,0,0,0,10,0,SUPP,10,5,92%,45%,0%,4%,41%,SUPP,0%,0%,0%,7%,0%,SUPP,7%,2%
105977,130,110,100,0,5,SUPP,SUPP,0,0,0,10,0,SUPP,15,5,86%,80%,0%,3%,SUPP,SUPP,0%,0%,0%,6%,0%,SUPP,10%,4%
105982,130,110,90,0,10,5,SUPP,0,0,0,10,0,0,15,10,79%,67%,0%,7%,3%,SUPP,0%,0%,0%,6%,0%,0%,13%,8%
136987,180,160,140,SUPP,10,SUPP,5,0,0,0,15,0,0,15,5,89%,79%,SUPP,7%,SUPP,3%,0%,0%,0%,10%,0%,0%,8%,3%
133351,110,80,70,0,5,0,5,0,0,0,10,0,0,25,5,75%,65%,0%,5%,0%,5%,0%,0%,0%,10%,0%,0%,21%,4%
105985,120,100,70,0,5,0,25,0,0,0,15,0,0,10,5,87%,59%,0%,5%,0%,23%,0%,0%,0%,12%,0%,0%,10%,3%
105986,180,160,115,0,10,5,30,0,0,0,10,0,0,15,5,89%,65%,0%,4%,2%,17%,0%,0%,0%,5%,0%,0%,10%,2%
131512,110,90,75,0,5,SUPP,15,0,0,0,10,0,0,15,5,82%,64%,0%,4%,SUPP,14%,0%,0%,0%,7%,0%,0%,12%,5%
105989,140,130,75,0,5,0,50,0,0,0,10,0,0,10,5,92%,52%,0%,4%,0%,35%,0%,0%,0%,6%,0%,0%,6%,2%
135071,100,80,35,0,5,35,SUPP,0,0,0,5,0,SUPP,20,5,77%,36%,0%,3%,34%,SUPP,0%,0%,0%,6%,0%,SUPP,19%,4%
135661,80,60,60,0,5,0,SUPP,0,0,0,10,0,0,10,5,81%,76%,0%,4%,0%,SUPP,0%,0%,0%,13%,0%,0%,15%,4%
138130,40,30,35,0,0,0,0,0,0,0,0,0,0,SUPP,SUPP,94%,94%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,SUPP,SUPP
106010,10,10,0,0,0,0,0,0,0,10,0,0,0,0,SUPP,90%,0%,0%,0%,0%,0%,0%,0%,90%,0%,0%,0%,0%,SUPP
106011,20,10,10,0,SUPP,0,0,0,0,0,SUPP,0,0,5,SUPP,63%,53%,0%,SUPP,0%,0%,0%,0%,0%,SUPP,0%,0%,32%,SUPP
106133,240,220,35,SUPP,10,5,160,0,0,0,10,0,0,10,10,90%,15%,SUPP,5%,3%,67%,0%,0%,0%,4%,0%,0%,5%,5%
137885,250,220,105,0,35,SUPP,75,0,0,0,35,0,0,30,10,85%,41%,0%,15%,SUPP,29%,0%,0%,0%,14%,0%,0%,11%,4%
106135,180,160,70,SUPP,15,0,75,0,0,0,10,0,0,15,5,88%,39%,SUPP,7%,0%,42%,0%,0%,0%,5%,0%,0%,9%,2%
106136,200,170,75,0,10,0,80,0,0,0,20,0,0,20,10,85%,39%,0%,6%,0%,40%,0%,0%,0%,10%,0%,0%,10%,5%
137923,210,190,55,0,10,SUPP,120,0,0,0,10,0,0,20,10,86%,25%,0%,5%,SUPP,55%,0%,0%,0%,5%,0%,0%,8%,5%
106138,280,260,50,0,5,10,190,0,0,0,15,0,SUPP,15,10,92%,18%,0%,2%,3%,68%,0%,0%,0%,6%,0%,SUPP,5%,3%
106139,260,250,45,SUPP,10,20,175,0,0,0,10,0,0,10,5,95%,17%,SUPP,3%,8%,66%,0%,0%,0%,3%,0%,0%,3%,2%
137843,240,210,45,SUPP,15,5,145,0,0,SUPP,20,0,0,25,5,88%,18%,SUPP,7%,2%,60%,0%,0%,SUPP,8%,0%,0%,10%,3%
106141,270,240,60,SUPP,20,20,140,0,0,0,20,0,SUPP,20,10,89%,22%,SUPP,7%,7%,52%,0%,0%,0%,7%,0%,SUPP,8%,4%
106142,150,130,20,0,SUPP,5,105,0,0,0,5,0,0,10,5,89%,15%,0%,SUPP,3%,71%,0%,0%,0%,4%,0%,0%,7%,4%
106143,150,130,25,0,SUPP,0,100,0,0,SUPP,5,0,0,10,5,89%,19%,0%,SUPP,0%,68%,0%,0%,SUPP,3%,0%,0%,8%,3%
106144,140,120,40,0,5,0,75,0,0,0,10,0,0,10,15,85%,29%,0%,4%,0%,52%,0%,0%,0%,6%,0%,0%,6%,10%
135262,80,60,15,0,0,35,5,0,0,0,0,0,0,15,5,73%,19%,0%,0%,47%,6%,0%,0%,0%,0%,0%,0%,19%,8%
134064,10,10,SUPP,0,SUPP,0,5,0,0,10,SUPP,0,0,0,0,100%,SUPP,0%,SUPP,0%,21%,0%,0%,57%,SUPP,0%,0%,0%,0%
106166,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
106172,20,20,15,0,SUPP,0,5,0,0,0,0,0,0,SUPP,SUPP,85%,65%,0%,SUPP,0%,15%,0%,0%,0%,0%,0%,0%,SUPP,SUPP
106173,10,10,0,0,0,0,0,0,0,10,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
131889,10,SUPP,SUPP,0,SUPP,0,0,0,0,0,0,0,0,5,0,SUPP,SUPP,0%,SUPP,0%,0%,0%,0%,0%,0%,0%,0%,71%,0%
134283,180,140,70,0,5,5,60,0,0,0,10,0,0,25,15,79%,40%,0%,4%,2%,33%,0%,0%,0%,6%,0%,0%,14%,7%
139294,180,150,70,0,10,5,70,0,0,0,10,0,0,20,10,84%,39%,0%,4%,3%,38%,0%,0%,0%,6%,0%,0%,11%,5%
106266,150,130,30,0,5,0,100,0,0,0,5,0,0,15,5,87%,20%,0%,2%,0%,65%,0%,0%,0%,3%,0%,0%,11%,3%
106267,180,160,70,0,10,5,70,0,0,0,5,0,0,20,5,87%,40%,0%,5%,3%,38%,0%,0%,0%,4%,0%,0%,10%,3%
106268,170,160,75,SUPP,5,35,40,0,0,0,10,0,SUPP,15,5,89%,43%,SUPP,2%,20%,23%,0%,0%,0%,5%,0%,SUPP,8%,3%
106269,180,150,85,0,5,SUPP,60,0,0,0,5,0,0,20,10,84%,47%,0%,2%,SUPP,34%,0%,0%,0%,2%,0%,0%,11%,5%
135122,240,190,115,0,10,5,65,0,0,0,10,0,0,35,10,81%,49%,0%,3%,1%,27%,0%,0%,0%,5%,0%,0%,14%,5%
106270,160,140,30,0,10,5,100,0,0,0,15,0,0,10,10,89%,19%,0%,5%,2%,63%,0%,0%,0%,9%,0%,0%,5%,6%
106271,160,140,45,0,10,5,85,0,0,0,15,0,0,10,0,93%,30%,0%,6%,2%,54%,0%,0%,0%,11%,0%,0%,7%,0%
139735,160,140,45,0,5,65,30,0,0,0,10,0,0,10,5,89%,29%,0%,2%,40%,18%,0%,0%,0%,5%,0%,0%,7%,4%
136273,210,190,60,0,10,60,60,0,0,0,10,0,0,15,5,90%,29%,0%,4%,29%,27%,0%,0%,0%,5%,0%,0%,8%,2%
137020,170,160,45,SUPP,20,10,85,0,0,0,20,0,0,5,10,92%,26%,SUPP,11%,6%,49%,0%,0%,0%,11%,0%,0%,3%,5%
136593,190,170,40,0,5,25,100,0,0,0,5,0,0,15,5,90%,22%,0%,2%,13%,53%,0%,0%,0%,3%,0%,0%,8%,2%
135508,260,220,95,0,10,40,75,0,0,SUPP,10,0,0,20,15,86%,38%,0%,4%,15%,30%,0%,0%,SUPP,4%,0%,0%,9%,5%
135864,230,180,90,0,10,15,70,0,0,0,15,0,0,25,15,82%,41%,0%,4%,7%,30%,0%,0%,0%,6%,0%,0%,11%,7%
106279,10,10,10,0,0,0,0,0,0,SUPP,0,0,0,0,0,100%,83%,0%,0%,0%,0%,0%,0%,SUPP,0%,0%,0%,0%,0%
106280,20,20,15,0,0,0,SUPP,0,0,SUPP,0,0,0,0,SUPP,90%,76%,0%,0%,0%,SUPP,0%,0%,SUPP,0%,0%,0%,0%,SUPP
138124,70,50,40,0,5,SUPP,5,0,0,0,5,0,SUPP,15,SUPP,75%,59%,0%,7%,SUPP,4%,0%,0%,0%,4%,0%,SUPP,22%,SUPP
136965,190,170,135,0,10,10,15,0,0,0,15,0,0,15,5,90%,71%,0%,6%,6%,7%,0%,0%,0%,8%,0%,0%,9%,2%
106365,60,50,40,0,0,5,5,0,0,0,SUPP,0,SUPP,5,SUPP,84%,72%,0%,0%,5%,5%,0%,0%,0%,SUPP,0%,SUPP,12%,SUPP
136378,190,160,95,0,10,50,5,0,0,0,20,0,SUPP,25,5,85%,51%,0%,5%,26%,2%,0%,0%,0%,10%,0%,SUPP,12%,3%
138614,150,130,65,0,5,50,10,0,0,0,5,0,0,15,10,83%,42%,0%,4%,31%,6%,0%,0%,0%,5%,0%,0%,10%,7%
106368,130,120,5,0,0,75,40,0,0,0,SUPP,0,0,SUPP,SUPP,98%,6%,0%,0%,59%,33%,0%,0%,0%,SUPP,0%,0%,SUPP,SUPP
106370,150,120,70,0,5,10,40,0,0,0,5,0,0,20,5,85%,47%,0%,3%,6%,29%,0%,0%,0%,3%,0%,0%,13%,2%
136498,190,190,15,5,0,150,25,0,0,0,SUPP,0,0,SUPP,5,97%,7%,2%,0%,77%,12%,0%,0%,0%,SUPP,0%,0%,SUPP,2%
106372,150,130,65,0,5,5,50,0,0,0,10,0,0,20,5,85%,43%,0%,4%,3%,34%,0%,0%,0%,5%,0%,0%,12%,3%
136377,230,200,95,0,5,95,5,0,0,0,10,0,SUPP,20,10,88%,41%,0%,3%,41%,3%,0%,0%,0%,4%,0%,SUPP,9%,4%
138123,250,240,125,0,10,60,40,0,0,SUPP,10,0,0,10,5,93%,50%,0%,4%,23%,15%,0%,0%,SUPP,5%,0%,0%,5%,2%
106375,160,130,90,0,10,10,20,0,0,0,10,0,0,25,5,79%,57%,0%,5%,5%,12%,0%,0%,0%,6%,0%,0%,17%,4%
106376,140,130,60,0,5,50,15,0,0,0,10,0,0,15,SUPP,89%,41%,0%,5%,34%,9%,0%,0%,0%,7%,0%,0%,10%,SUPP
136458,180,180,SUPP,5,0,165,5,0,0,0,0,0,0,0,0,100%,SUPP,2%,0%,94%,3%,0%,0%,0%,0%,0%,0%,0%,0%
136297,130,130,15,0,SUPP,105,5,0,0,0,SUPP,0,0,SUPP,0,98%,12%,0%,SUPP,81%,4%,0%,0%,0%,SUPP,0%,0%,SUPP,0%
137289,200,200,5,SUPP,0,175,15,0,0,0,SUPP,0,0,0,SUPP,99%,2%,SUPP,0%,89%,8%,0%,0%,0%,SUPP,0%,0%,0%,SUPP
138134,150,150,10,5,0,120,15,0,0,0,5,0,0,SUPP,5,97%,7%,2%,0%,77%,11%,0%,0%,0%,3%,0%,0%,SUPP,2%
138464,150,150,10,5,0,120,15,0,0,0,SUPP,0,0,SUPP,0,99%,6%,2%,0%,81%,10%,0%,0%,0%,SUPP,0%,0%,SUPP,0%
106391,10,10,0,0,0,0,0,0,0,10,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
130943,20,20,5,0,5,0,0,0,0,5,SUPP,0,0,SUPP,0,94%,35%,0%,18%,0%,0%,0%,0%,41%,SUPP,0%,0%,SUPP,0%
131885,10,10,5,0,0,0,SUPP,0,0,0,0,0,0,5,5,38%,31%,0%,0%,0%,SUPP,0%,0%,0%,0%,0%,0%,23%,38%
106167,20,20,SUPP,0,0,0,0,0,0,15,0,0,0,0,0,100%,SUPP,0%,0%,0%,0%,0%,0%,87%,0%,0%,0%,0%,0%
106521,190,170,55,0,15,5,100,0,0,0,15,0,0,20,5,88%,27%,0%,7%,2%,52%,0%,0%,0%,8%,0%,0%,9%,3%
106522,130,100,85,SUPP,5,SUPP,10,0,0,0,10,0,0,25,5,77%,64%,SUPP,5%,SUPP,6%,0%,0%,0%,6%,0%,0%,20%,2%
106523,210,170,125,0,10,5,30,0,0,0,5,0,SUPP,30,10,82%,62%,0%,4%,2%,14%,0%,0%,0%,3%,0%,SUPP,14%,4%
106524,150,130,95,0,15,5,15,0,0,0,15,0,0,10,10,86%,63%,0%,11%,3%,9%,0%,0%,0%,11%,0%,0%,7%,6%
106525,160,140,80,0,10,0,55,0,0,0,15,0,0,15,5,88%,48%,0%,5%,0%,35%,0%,0%,0%,8%,0%,0%,9%,3%
137448,250,210,155,0,10,5,35,0,0,SUPP,15,0,0,30,15,83%,62%,0%,4%,2%,14%,0%,0%,SUPP,6%,0%,0%,12%,5%
106528,170,140,80,0,10,SUPP,45,0,0,SUPP,20,0,0,25,5,81%,47%,0%,7%,SUPP,26%,0%,0%,SUPP,12%,0%,0%,16%,3%
106529,170,150,100,0,15,0,30,0,0,SUPP,15,0,0,15,5,87%,60%,0%,8%,0%,18%,0%,0%,SUPP,10%,0%,0%,10%,3%
106531,250,240,175,5,15,SUPP,50,0,0,0,20,0,0,10,SUPP,96%,69%,1%,5%,SUPP,19%,0%,0%,0%,9%,0%,0%,4%,SUPP
138110,160,150,45,0,20,0,85,0,0,0,25,0,0,10,0,93%,29%,0%,12%,0%,52%,0%,0%,0%,16%,0%,0%,7%,0%
138699,220,200,75,0,20,SUPP,95,0,0,0,20,0,0,20,5,88%,35%,0%,10%,SUPP,43%,0%,0%,0%,10%,0%,0%,9%,3%
106534,270,250,70,SUPP,20,70,85,0,0,SUPP,20,0,SUPP,20,5,91%,26%,SUPP,7%,27%,31%,0%,0%,SUPP,7%,0%,SUPP,7%,2%
106535,190,180,60,0,15,SUPP,100,0,0,0,20,0,SUPP,15,SUPP,92%,31%,0%,8%,SUPP,52%,0%,0%,0%,10%,0%,SUPP,7%,SUPP
106537,180,180,50,0,5,SUPP,120,0,0,SUPP,10,0,0,5,0,98%,28%,0%,4%,SUPP,65%,0%,0%,SUPP,6%,0%,0%,2%,0%
106538,260,250,70,0,15,145,15,0,0,0,20,0,5,10,5,94%,27%,0%,5%,55%,5%,0%,0%,0%,8%,0%,2%,4%,2%
106540,250,220,60,0,10,SUPP,140,0,0,0,20,0,0,20,5,89%,25%,0%,5%,SUPP,58%,0%,0%,0%,9%,0%,0%,9%,3%
106543,20,20,0,0,0,0,0,0,0,15,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
131530,40,30,10,0,SUPP,0,0,0,0,20,0,0,0,SUPP,0,94%,31%,0%,SUPP,0%,0%,0%,0%,60%,0%,0%,0%,SUPP,0%
135199,20,10,5,0,5,0,0,0,0,0,SUPP,0,0,10,5,32%,16%,0%,16%,0%,0%,0%,0%,0%,SUPP,0%,0%,42%,26%
106651,220,180,150,0,15,15,SUPP,0,0,0,20,0,0,25,10,83%,68%,0%,6%,8%,SUPP,0%,0%,0%,9%,0%,0%,11%,6%
106653,270,250,105,5,25,95,10,0,0,0,30,0,SUPP,10,10,91%,40%,2%,9%,36%,4%,0%,0%,0%,11%,0%,SUPP,4%,4%
