URN,COHORT,OVERALL,FEC,INDEP,OTHERFE,SSF,SFC,SPI,AP_PRU,SPECIAL,APPREN,HE,COMBO,KNOWN,UNKNOWN,OVERALLPER,FECPER,INDEPPER,OTHERFEPER,SSFPER,SFCPER,SPIPER,AP_PRUPER,SPECIALPER,APPRENPER,HEPER,COMBOPER,KNOWNPER,UNKNOWNPER
111440,280 ,260 ,85 ,SUPP,5 ,140 ,25 ,0 ,0 ,0 ,15 ,0 ,0 ,15 ,10 ,91%,30%,SUPP,2%,50%,8%,0%,0%,0%,5%,0%,0%,5%,4%
139343,160 ,140 ,40 ,SUPP,5 ,90 ,5 ,0 ,0 ,SUPP,SUPP,0 ,0 ,10 ,15 ,84%,23%,SUPP,2%,55%,2%,0%,0%,SUPP,SUPP,0%,0%,5%,10%
111450,200 ,190 ,45 ,SUPP,5 ,120 ,15 ,0 ,0 ,0 ,10 ,0 ,0 ,SUPP,5 ,97%,24%,SUPP,3%,62%,8%,0%,0%,0%,6%,0%,0%,SUPP,2%
111451,180,150,55,0,15,80,SUPP,0,0,0,20,0,SUPP,15,5,87%,30%,0%,7%,47%,SUPP,0%,0%,0%,10%,0%,SUPP,9%,4%
136543,180,160,40,SUPP,5,100,15,0,0,0,10,0,0,5,10,90%,21%,SUPP,3%,57%,8%,0%,0%,0%,4%,0%,0%,3%,7%
135941,210,150,75,SUPP,5,60,SUPP,0,0,0,5,0,0,35,25,70%,37%,SUPP,2%,30%,SUPP,0%,0%,0%,3%,0%,0%,17%,13%
136184,280,230,145,0,5,30,45,0,0,0,10,0,0,35,15,81%,52%,0%,2%,10%,16%,0%,0%,0%,4%,0%,0%,13%,6%
111494,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
140093,10 ,4 ,SUPP,0 ,SUPP,0 ,0 ,0 ,0 ,0 ,SUPP,0 ,0 ,5 ,SUPP,36%,SUPP,0%,SUPP,0%,0%,0%,0%,0%,SUPP,0%,0%,45%,SUPP
111503,10 ,10 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,15 ,0 ,0 ,0 ,0 ,SUPP,93%,0%,0%,0%,0%,0%,0%,0%,93%,0%,0%,0%,0%,SUPP
111504,30 ,20 ,20 ,0 ,0 ,0 ,0 ,0 ,0 ,SUPP,0 ,0 ,0 ,SUPP,0 ,96%,88%,0%,0%,0%,0%,0%,0%,SUPP,0%,0%,0%,SUPP,0%
111505,10 ,10 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,0 ,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
111506,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
111511,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
111517,10,3,SUPP,0,SUPP,0,0,0,0,0,0,0,0,10,SUPP,23%,SUPP,0%,SUPP,0%,0%,0%,0%,0%,0%,0%,0%,69%,SUPP
139155,220 ,180 ,60 ,0 ,10 ,115 ,0 ,0 ,0 ,SUPP,15 ,0 ,SUPP,25 ,15 ,82%,28%,0%,4%,50%,0%,0%,0%,SUPP,7%,0%,SUPP,10%,8%
112038,150 ,120 ,45 ,0 ,SUPP,70 ,0 ,0 ,0 ,0 ,5 ,0 ,SUPP,15 ,15 ,81%,31%,0%,SUPP,48%,0%,0%,0%,0%,2%,0%,SUPP,9%,11%
112039,130 ,110 ,90 ,0 ,SUPP,10 ,0 ,0 ,0 ,0 ,10 ,0 ,SUPP,10 ,10 ,85%,73%,0%,SUPP,10%,0%,0%,0%,0%,7%,0%,SUPP,8%,7%
136575,230,200,85,0,5,110,0,0,0,0,10,0,SUPP,20,10,87%,38%,0%,1%,48%,0%,0%,0%,0%,3%,0%,SUPP,8%,5%
112041,150,130,60,0,0,75,0,0,SUPP,0,10,0,SUPP,15,5,89%,39%,0%,0%,49%,0%,0%,SUPP,0%,6%,0%,SUPP,9%,2%
112042,180,160,155,0,SUPP,5,0,0,0,0,5,0,0,10,10,89%,86%,0%,SUPP,3%,0%,0%,0%,0%,2%,0%,0%,6%,4%
112043,260,240,60,0,5,170,0,0,0,0,10,0,SUPP,15,10,91%,24%,0%,1%,66%,0%,0%,0%,0%,4%,0%,SUPP,5%,3%
136852,200 ,170 ,135 ,0 ,10 ,20 ,0 ,0 ,0 ,0 ,15 ,0 ,SUPP,20 ,10 ,85%,70%,0%,5%,10%,0%,0%,0%,0%,8%,0%,SUPP,10%,5%
112045,190,170,65,0,SUPP,100,SUPP,0,0,0,5,0,0,15,5,87%,34%,0%,SUPP,52%,SUPP,0%,0%,0%,4%,0%,0%,9%,4%
136596,230 ,200 ,50 ,SUPP,5 ,150 ,0 ,0 ,0 ,0 ,5 ,0 ,SUPP,20 ,10 ,87%,21%,SUPP,1%,64%,0%,0%,0%,0%,3%,0%,SUPP,8%,5%
137223,190 ,150 ,65 ,0 ,5 ,80 ,0 ,0 ,0 ,0 ,5 ,0 ,5 ,20 ,15 ,81%,34%,0%,2%,43%,0%,0%,0%,0%,3%,0%,2%,12%,7%
138024,220 ,200 ,110 ,SUPP,5 ,80 ,0 ,0 ,0 ,0 ,15 ,0 ,0 ,15 ,10 ,89%,51%,SUPP,1%,35%,0%,0%,0%,0%,6%,0%,0%,6%,5%
136383,250 ,210 ,70 ,0 ,10 ,130 ,0 ,0 ,0 ,SUPP,15 ,0 ,SUPP,25 ,15 ,84%,27%,0%,4%,52%,0%,0%,0%,SUPP,6%,0%,SUPP,10%,6%
112050,160 ,130 ,125 ,0 ,5 ,SUPP,0 ,0 ,0 ,0 ,10 ,0 ,0 ,15 ,15 ,81%,78%,0%,2%,SUPP,0%,0%,0%,0%,6%,0%,0%,10%,9%
136573,260 ,220 ,220 ,0 ,SUPP,SUPP,0 ,0 ,0 ,0 ,10 ,0 ,0 ,20 ,15 ,86%,85%,0%,SUPP,SUPP,0%,0%,0%,0%,4%,0%,0%,8%,5%
112052,160 ,130 ,125 ,0 ,0 ,5 ,0 ,0 ,SUPP,0 ,5 ,0 ,0 ,15 ,10 ,82%,79%,0%,0%,2%,0%,0%,SUPP,0%,3%,0%,0%,11%,8%
136524,220 ,190 ,95 ,0 ,5 ,90 ,SUPP,0 ,0 ,0 ,15 ,0 ,SUPP,15 ,10 ,89%,44%,0%,3%,41%,SUPP,0%,0%,0%,6%,0%,SUPP,7%,4%
112054,200 ,180 ,100 ,0 ,5 ,70 ,SUPP,0 ,0 ,0 ,10 ,0 ,0 ,15 ,10 ,88%,50%,0%,3%,34%,SUPP,0%,0%,0%,6%,0%,0%,7%,5%
112055,270,240,230,0,5,SUPP,0,0,0,0,15,0,0,25,5,88%,86%,0%,2%,SUPP,0%,0%,0%,0%,6%,0%,0%,10%,2%
136572,120,100,95,SUPP,SUPP,0,0,0,0,0,10,0,0,10,10,81%,79%,SUPP,SUPP,0%,0%,0%,0%,0%,9%,0%,0%,10%,9%
136614,150,120,110,SUPP,5,5,0,0,0,0,10,0,0,15,10,83%,75%,SUPP,3%,3%,0%,0%,0%,0%,7%,0%,0%,12%,6%
112058,100,80,70,0,0,15,0,0,0,0,5,0,0,10,SUPP,87%,70%,0%,0%,16%,0%,0%,0%,0%,4%,0%,0%,11%,SUPP
136533,270,240,115,0,SUPP,120,0,0,0,0,15,0,5,20,10,88%,43%,0%,SUPP,43%,0%,0%,0%,0%,5%,0%,1%,8%,4%
136567,240,210,205,5,SUPP,0,0,0,0,0,10,0,0,20,10,88%,85%,3%,SUPP,0%,0%,0%,0%,0%,4%,0%,0%,8%,4%
112061,210 ,170 ,85 ,SUPP,SUPP,80 ,0 ,0 ,0 ,0 ,5 ,0 ,SUPP,20 ,20 ,82%,42%,SUPP,SUPP,38%,0%,0%,0%,0%,3%,0%,SUPP,10%,9%
137839,120 ,110 ,85 ,0 ,SUPP,20 ,0 ,0 ,0 ,0 ,SUPP,0 ,0 ,10 ,5 ,88%,71%,0%,SUPP,16%,0%,0%,0%,0%,SUPP,0%,0%,7%,6%
112063,70 ,70 ,65 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,SUPP,0 ,0 ,5 ,SUPP,93%,93%,0%,0%,0%,0%,0%,0%,0%,SUPP,0%,0%,6%,SUPP
112064,120 ,100 ,100 ,SUPP,0 ,0 ,0 ,0 ,0 ,0 ,SUPP,0 ,0 ,10 ,5 ,86%,85%,SUPP,0%,0%,0%,0%,0%,0%,SUPP,0%,0%,10%,3%
112065,150 ,130 ,120 ,0 ,SUPP,0 ,SUPP,0 ,0 ,SUPP,5 ,0 ,0 ,20 ,5 ,83%,81%,0%,SUPP,0%,SUPP,0%,0%,SUPP,3%,0%,0%,14%,3%
136873,180 ,160 ,160 ,0 ,SUPP,0 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,10 ,5 ,90%,89%,0%,SUPP,0%,0%,0%,0%,0%,4%,0%,0%,7%,3%
112067,150,130,130,SUPP,5,SUPP,0,0,0,0,5,0,0,10,5,91%,88%,SUPP,2%,SUPP,0%,0%,0%,0%,3%,0%,0%,7%,2%
134062,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
137478,20 ,20 ,20 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,SUPP,95%,95%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,SUPP
112085,20 ,20 ,0 ,0 ,SUPP,0 ,0 ,0 ,0 ,15 ,SUPP,0 ,0 ,0 ,0 ,100%,0%,0%,SUPP,0%,0%,0%,0%,93%,SUPP,0%,0%,0%,0%
112086,10 ,10 ,0 ,0 ,0 ,0 ,0 ,SUPP,0 ,5 ,0 ,0 ,0 ,0 ,0 ,100%,0%,0%,0%,0%,0%,SUPP,0%,86%,0%,0%,0%,0%,0%
112087,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
112375,40 ,30 ,20 ,0 ,5 ,5 ,0 ,0 ,0 ,0 ,5 ,0 ,SUPP,5 ,5 ,73%,49%,0%,11%,11%,0%,0%,0%,0%,19%,0%,SUPP,16%,11%
112377,40,20,10,0,SUPP,10,0,0,0,0,SUPP,0,0,5,5,66%,31%,0%,SUPP,29%,0%,0%,0%,0%,SUPP,0%,0%,17%,17%
112378,40 ,30 ,10 ,0 ,5 ,15 ,SUPP,0 ,0 ,0 ,5 ,0 ,0 ,0 ,5 ,92%,32%,0%,8%,46%,SUPP,0%,0%,0%,11%,0%,0%,0%,8%
112379,100 ,80 ,15 ,SUPP,5 ,60 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,10 ,10 ,81%,18%,SUPP,3%,60%,0%,0%,0%,0%,6%,0%,0%,8%,10%
137269,40 ,30 ,15 ,0 ,SUPP,15 ,0 ,0 ,0 ,0 ,SUPP,0 ,0 ,5 ,5 ,81%,35%,0%,SUPP,43%,0%,0%,0%,0%,SUPP,0%,0%,8%,11%
112381,220,200,55,0,10,135,0,0,0,SUPP,15,0,0,5,10,91%,24%,0%,5%,62%,0%,0%,0%,SUPP,8%,0%,0%,3%,5%
112382,150,120,55,0,15,50,0,0,0,0,15,0,0,15,15,82%,36%,0%,11%,34%,0%,0%,0%,0%,9%,0%,0%,9%,9%
112383,210 ,190 ,60 ,0 ,10 ,15 ,100 ,0 ,0 ,0 ,20 ,0 ,0 ,10 ,5 ,92%,29%,0%,6%,8%,49%,0%,0%,0%,10%,0%,0%,5%,3%
112384,40 ,30 ,15 ,0 ,0 ,5 ,5 ,0 ,0 ,0 ,5 ,0 ,0 ,5 ,5 ,72%,44%,0%,0%,8%,19%,0%,0%,0%,14%,0%,0%,8%,19%
112385,170,140,45,0,5,80,15,0,0,0,10,0,0,15,10,85%,26%,0%,4%,46%,9%,0%,0%,0%,7%,0%,0%,8%,7%
112388,110,100,35,0,10,45,10,0,0,0,10,0,0,5,5,88%,30%,0%,10%,40%,7%,0%,0%,0%,9%,0%,0%,6%,6%
112389,140,120,70,0,5,SUPP,45,0,0,0,15,0,0,15,5,84%,48%,0%,2%,SUPP,33%,0%,0%,0%,10%,0%,0%,12%,4%
112393,230,200,55,0,10,125,0,0,SUPP,SUPP,25,0,0,15,15,86%,25%,0%,5%,55%,0%,0%,SUPP,SUPP,11%,0%,0%,6%,8%
112394,120 ,70 ,55 ,0 ,10 ,5 ,0 ,0 ,0 ,0 ,10 ,0 ,0 ,20 ,25 ,59%,46%,0%,9%,4%,0%,0%,0%,0%,8%,0%,0%,18%,23%
112395,170,110,60,0,10,35,0,0,0,0,10,0,0,15,50,62%,36%,0%,7%,19%,0%,0%,0%,0%,7%,0%,0%,8%,29%
112397,210 ,190 ,45 ,0 ,10 ,130 ,0 ,0 ,0 ,0 ,20 ,0 ,0 ,10 ,15 ,89%,20%,0%,5%,63%,0%,0%,0%,0%,10%,0%,0%,5%,7%
112398,220,190,65,0,30,95,SUPP,0,0,0,35,0,5,15,10,87%,28%,0%,14%,43%,SUPP,0%,0%,0%,15%,0%,1%,8%,5%
112399,70 ,50 ,20 ,0 ,SUPP,25 ,0 ,0 ,0 ,0 ,SUPP,0 ,0 ,10 ,10 ,68%,28%,0%,SUPP,39%,0%,0%,0%,0%,SUPP,0%,0%,16%,16%
112400,170,140,50,SUPP,5,5,80,0,0,0,15,0,0,20,5,85%,30%,SUPP,4%,3%,47%,0%,0%,0%,9%,0%,0%,12%,4%
112401,120 ,90 ,50 ,0 ,10 ,25 ,0 ,0 ,0 ,0 ,10 ,0 ,0 ,15 ,20 ,71%,41%,0%,10%,20%,0%,0%,0%,0%,9%,0%,0%,11%,18%
136671,150 ,140 ,55 ,SUPP,5 ,75 ,0 ,SUPP,0 ,0 ,15 ,0 ,0 ,10 ,10 ,88%,36%,SUPP,3%,48%,0%,SUPP,0%,0%,9%,0%,0%,5%,7%
136732,120 ,120 ,5 ,SUPP,SUPP,105 ,SUPP,0 ,0 ,0 ,5 ,0 ,0 ,5 ,0 ,96%,6%,SUPP,SUPP,86%,SUPP,0%,0%,0%,2%,0%,0%,4%,0%
137369,300 ,250 ,65 ,0 ,15 ,165 ,0 ,0 ,0 ,0 ,25 ,0 ,SUPP,30 ,20 ,83%,23%,0%,5%,56%,0%,0%,0%,0%,9%,0%,SUPP,10%,7%
136526,240 ,220 ,85 ,SUPP,10 ,130 ,0 ,0 ,0 ,SUPP,10 ,0 ,0 ,5 ,10 ,94%,35%,SUPP,3%,54%,0%,0%,0%,SUPP,5%,0%,0%,2%,5%
137205,170 ,160 ,40 ,0 ,5 ,115 ,SUPP,0 ,0 ,0 ,10 ,0 ,0 ,5 ,10 ,92%,24%,0%,2%,66%,SUPP,0%,0%,0%,6%,0%,0%,3%,5%
137107,60 ,50 ,20 ,0 ,SUPP,25 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,5 ,5 ,87%,40%,0%,SUPP,45%,0%,0%,0%,0%,7%,0%,0%,5%,7%
137251,110 ,90 ,30 ,0 ,SUPP,55 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,5 ,15 ,83%,28%,0%,SUPP,54%,0%,0%,0%,0%,6%,0%,0%,5%,12%
137338,80 ,70 ,30 ,0 ,5 ,15 ,15 ,0 ,0 ,0 ,10 ,0 ,0 ,5 ,5 ,86%,37%,0%,6%,22%,21%,0%,0%,0%,14%,0%,0%,6%,8%
136357,220,200,35,SUPP,SUPP,165,0,0,0,0,5,0,0,10,10,90%,15%,SUPP,SUPP,74%,0%,0%,0%,0%,3%,0%,0%,5%,5%
137252,250 ,230 ,50 ,SUPP,10 ,165 ,0 ,0 ,0 ,SUPP,15 ,0 ,SUPP,15 ,15 ,89%,20%,SUPP,4%,64%,0%,0%,0%,SUPP,6%,0%,SUPP,5%,6%
137254,160 ,140 ,50 ,0 ,10 ,80 ,0 ,0 ,0 ,SUPP,20 ,0 ,SUPP,10 ,15 ,84%,29%,0%,6%,48%,0%,0%,0%,SUPP,13%,0%,SUPP,6%,10%
136902,160 ,140 ,25 ,0 ,5 ,105 ,0 ,0 ,0 ,0 ,10 ,0 ,0 ,5 ,15 ,89%,17%,0%,4%,68%,0%,0%,0%,0%,7%,0%,0%,3%,8%
135620,90 ,60 ,10 ,0 ,10 ,40 ,0 ,0 ,0 ,SUPP,10 ,0 ,SUPP,20 ,15 ,63%,11%,0%,9%,42%,0%,0%,0%,SUPP,13%,0%,SUPP,22%,15%
135621,250 ,170 ,35 ,0 ,15 ,115 ,0 ,0 ,0 ,0 ,25 ,0 ,SUPP,40 ,35 ,69%,15%,0%,7%,47%,0%,0%,0%,0%,9%,0%,SUPP,16%,15%
135632,180 ,150 ,40 ,0 ,20 ,90 ,SUPP,0 ,0 ,0 ,20 ,0 ,0 ,15 ,15 ,84%,23%,0%,11%,49%,SUPP,0%,0%,0%,12%,0%,0%,9%,8%
135940,360 ,310 ,170 ,0 ,25 ,5 ,105 ,0 ,0 ,SUPP,40 ,0 ,0 ,35 ,15 ,86%,48%,0%,6%,2%,29%,0%,0%,SUPP,11%,0%,0%,10%,4%
112464,10,10,0,0,0,0,0,0,0,5,0,0,0,0,0,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
112465,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
112466,10 ,10 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,0 ,0 ,0 ,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
112467,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
112468,10 ,10 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,0 ,0 ,0 ,0 ,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
136306,110,110,5,0,0,105,0,0,0,0,0,0,0,SUPP,0,98%,3%,0%,0%,96%,0%,0%,0%,0%,0%,0%,0%,SUPP,0%
136666,120 ,120 ,5 ,5 ,0 ,105 ,5 ,0 ,0 ,0 ,0 ,0 ,0 ,SUPP,SUPP,98%,3%,5%,0%,88%,2%,0%,0%,0%,0%,0%,0%,SUPP,SUPP
115720,150,120,50,0,5,55,SUPP,0,0,0,SUPP,0,0,20,10,78%,35%,0%,4%,39%,SUPP,0%,0%,0%,SUPP,0%,0%,15%,7%
136772,250 ,220 ,75 ,0 ,5 ,135 ,0 ,SUPP,0 ,0 ,10 ,0 ,0 ,20 ,20 ,85%,29%,0%,2%,53%,0%,SUPP,0%,0%,4%,0%,0%,7%,8%
115723,190,150,85,0,5,60,0,0,0,0,5,0,0,25,15,78%,45%,0%,2%,31%,0%,0%,0%,0%,4%,0%,0%,14%,8%
137298,230 ,180 ,115 ,0 ,15 ,50 ,0 ,0 ,0 ,0 ,20 ,0 ,0 ,35 ,15 ,78%,50%,0%,7%,22%,0%,0%,0%,0%,9%,0%,0%,15%,7%
137059,140 ,120 ,110 ,0 ,5 ,10 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,10 ,5 ,91%,82%,0%,2%,7%,0%,0%,0%,0%,5%,0%,0%,7%,2%
137097,180 ,160 ,50 ,0 ,SUPP,105 ,0 ,0 ,0 ,0 ,10 ,0 ,SUPP,5 ,15 ,88%,28%,0%,SUPP,58%,0%,0%,0%,0%,4%,0%,SUPP,4%,8%
136982,240 ,210 ,40 ,SUPP,5 ,165 ,0 ,0 ,0 ,0 ,10 ,0 ,0 ,20 ,10 ,89%,18%,SUPP,2%,69%,0%,0%,0%,0%,5%,0%,0%,8%,3%
136767,120,110,SUPP,0,0,115,0,0,0,0,0,0,0,SUPP,SUPP,97%,SUPP,0%,0%,97%,0%,0%,0%,0%,0%,0%,0%,SUPP,SUPP
137123,120 ,120 ,10 ,0 ,0 ,110 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,100%,8%,0%,0%,92%,0%,0%,0%,0%,0%,0%,0%,0%,0%
136874,130 ,130 ,5 ,5 ,SUPP,115 ,0 ,0 ,0 ,0 ,SUPP,SUPP,0 ,SUPP,SUPP,98%,5%,2%,SUPP,90%,0%,0%,0%,0%,SUPP,SUPP,0%,SUPP,SUPP
136353,130,120,0,5,0,120,SUPP,0,0,0,0,0,0,0,SUPP,99%,0%,3%,0%,95%,SUPP,0%,0%,0%,0%,0%,0%,0%,SUPP
136578,120,110,10,0,0,95,0,0,0,0,SUPP,0,0,10,SUPP,91%,9%,0%,0%,81%,0%,0%,0%,0%,SUPP,0%,0%,8%,SUPP
137752,270 ,210 ,50 ,SUPP,5 ,155 ,0 ,0 ,0 ,SUPP,10 ,0 ,0 ,35 ,20 ,79%,19%,SUPP,2%,58%,0%,0%,0%,SUPP,4%,0%,0%,13%,7%
137033,250 ,240 ,70 ,0 ,5 ,160 ,0 ,0 ,0 ,0 ,15 ,0 ,0 ,10 ,5 ,94%,28%,0%,3%,63%,0%,0%,0%,0%,5%,0%,0%,4%,2%
115758,240,220,105,0,5,110,0,0,0,0,10,0,0,15,5,92%,44%,0%,3%,46%,0%,0%,0%,0%,4%,0%,0%,5%,3%
136474,210,190,35,5,5,150,0,0,0,0,5,0,SUPP,5,5,93%,16%,1%,2%,73%,0%,0%,0%,0%,2%,0%,SUPP,3%,3%
137634,210 ,190 ,70 ,0 ,10 ,105 ,0 ,0 ,0 ,0 ,10 ,0 ,SUPP,20 ,10 ,87%,33%,0%,5%,48%,0%,0%,0%,0%,5%,0%,SUPP,9%,4%
136292,170 ,150 ,30 ,SUPP,SUPP,115 ,0 ,0 ,0 ,0 ,10 ,0 ,SUPP,10 ,10 ,87%,18%,SUPP,SUPP,67%,0%,0%,0%,0%,5%,0%,SUPP,6%,7%
138746,200 ,170 ,80 ,5 ,5 ,85 ,SUPP,0 ,0 ,0 ,10 ,0 ,0 ,15 ,15 ,85%,39%,1%,3%,41%,SUPP,0%,0%,0%,6%,0%,0%,7%,8%
136623,230 ,200 ,75 ,0 ,5 ,115 ,SUPP,SUPP,0 ,0 ,5 ,0 ,0 ,20 ,10 ,87%,33%,0%,3%,50%,SUPP,SUPP,0%,0%,3%,0%,0%,9%,5%
136960,200 ,180 ,45 ,SUPP,5 ,130 ,0 ,0 ,0 ,0 ,10 ,0 ,0 ,10 ,10 ,91%,22%,SUPP,2%,66%,0%,0%,0%,0%,4%,0%,0%,5%,4%
137382,170 ,140 ,20 ,0 ,SUPP,115 ,0 ,0 ,0 ,0 ,SUPP,0 ,SUPP,15 ,20 ,80%,11%,0%,SUPP,67%,0%,0%,0%,0%,SUPP,0%,SUPP,8%,11%
136764,90 ,80 ,30 ,SUPP,SUPP,40 ,0 ,0 ,0 ,0 ,5 ,0 ,0 ,15 ,5 ,82%,34%,SUPP,SUPP,43%,0%,0%,0%,0%,6%,0%,0%,15%,3%
136725,270 ,240 ,80 ,SUPP,5 ,150 ,0 ,0 ,SUPP,0 ,5 ,0 ,SUPP,20 ,10 ,89%,31%,SUPP,1%,56%,0%,0%,SUPP,0%,2%,0%,SUPP,7%,3%
137217,180 ,150 ,125 ,0 ,SUPP,20 ,0 ,0 ,0 ,0 ,10 ,0 ,0 ,20 ,10 ,82%,71%,0%,SUPP,10%,0%,0%,0%,0%,5%,0%,0%,11%,7%
136527,210,190,155,5,SUPP,25,0,0,0,0,10,0,0,15,10,88%,73%,3%,SUPP,11%,0%,0%,0%,0%,5%,0%,0%,7%,5%
115772,110,70,50,0,0,20,0,0,0,0,SUPP,0,0,20,15,70%,50%,0%,0%,20%,0%,0%,0%,0%,SUPP,0%,0%,17%,13%
137387,150 ,130 ,75 ,0 ,SUPP,50 ,SUPP,0 ,0 ,0 ,5 ,0 ,0 ,15 ,10 ,84%,49%,0%,SUPP,33%,SUPP,0%,0%,0%,4%,0%,0%,11%,5%
115774,150,130,100,0,5,25,0,0,0,0,10,0,0,5,10,89%,69%,0%,2%,18%,0%,0%,0%,0%,8%,0%,0%,5%,6%
115775,120,100,70,0,5,20,0,0,0,0,15,0,0,15,10,79%,57%,0%,4%,17%,0%,0%,0%,0%,12%,0%,0%,14%,7%
136985,100 ,90 ,75 ,SUPP,0 ,10 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10 ,10 ,84%,75%,SUPP,0%,8%,0%,0%,0%,0%,0%,0%,0%,8%,9%
136199,150,110,65,0,5,35,0,0,0,0,SUPP,0,0,25,20,70%,43%,0%,4%,22%,0%,0%,0%,0%,SUPP,0%,0%,16%,14%
115812,10,4,5,0,0,0,0,SUPP,0,0,0,0,0,5,SUPP,40%,30%,0%,0%,0%,0%,SUPP,0%,0%,0%,0%,0%,50%,SUPP
115813,10 ,10 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,10 ,0 ,0 ,0 ,0 ,0 ,100%,0%,0%,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%
115821,10,10,5,0,0,0,0,SUPP,0,5,0,0,0,0,0,100%,55%,0%,0%,0%,0%,SUPP,0%,36%,0%,0%,0%,0%,0%
115823,10,10,5,0,0,0,0,0,0,SUPP,0,0,0,0,0,100%,86%,0%,0%,0%,0%,0%,0%,SUPP,0%,0%,0%,0%,0%
115824,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP,SUPP
115825,20,10,10,0,0,0,0,5,0,0,0,0,0,5,SUPP,75%,56%,0%,0%,0%,0%,19%,0%,0%,0%,0%,0%,19%,SUPP
131549,10 ,10 ,5 ,0 ,0 ,0 ,0 ,SUPP,0 ,0 ,0 ,0 ,0 ,SUPP,SUPP,71%,43%,0%,0%,0%,0%,SUPP,0%,0%,0%,0%,0%,SUPP,SUPP
131557,20,20,10,0,0,0,0,5,0,5,0,0,0,0,5,86%,50%,0%,0%,0%,0%,14%,0%,23%,0%,0%,0%,0%,14%
134190,10 ,10 ,SUPP,0 ,0 ,0 ,0 ,SUPP,0 ,5 ,0 ,0 ,0 ,0 ,0 ,100%,SUPP,0%,0%,0%,0%,SUPP,0%,50%,0%,0%,0%,0%,0%
